coda_paper_id,paper_id,coda_data_split,subset,paragraph_num,sentence_num,segment_num,token_num,coda_has_expert_labels,title
151,8fb2f53cbef4e34f7e504f79447538dbc8e8b6da,test,custom_license,1,8,18,225,FALSE,Structural Features and the Persistence of Acquired Proteins
152,adbb0a486cf43c474df8b8b86fa6eacd422b171c,test,comm_use_subset,3,15,21,360,FALSE,metapneumovirus G and F proteins during virus-like particle formation
153,8f8e0d70730cbfd33cab862eb8f6e3d333d62fca,test,custom_license,1,9,14,259,TRUE,Liberation of SARS-CoV main protease from the viral polyprotein: N-terminal autocleavage does not depend on the mature dimerization mode
154,4f0ff8af7ea1d169470fd6a8baceba3749721764,test,noncomm_use_subset,1,6,7,157,TRUE,Chiral zirconium quantum dots: A new class of nanocrystals for optical detection of coronavirus
155,aa83251bbb4e74cebeefc3e631021c42cbc9d5bf,test,custom_license,1,7,11,187,FALSE,Whole genome sequencing in the prevention and control of Staphylococcus aureus infection
156,a1a6c0067edf3605299df62d104c31661bbccaec,test,comm_use_subset,1,9,11,186,FALSE,Comparison of Contact Patterns Relevant for Transmission of Respiratory Pathogens in Thailand and the Netherlands Using Respondent-Driven Sampling
157,a5fddb00475627b88f2761218d9e6a572d14f90d,test,noncomm_use_subset,3,19,42,493,FALSE,Systems-Based Analysis of the Sarcocystis neurona Genome Identifies Pathways That Contribute to a Heteroxenous Life Cycle
158,88f1de42ca135e68ca9aa6a10081091fc4443028,test,comm_use_subset,1,16,27,441,FALSE,Progress toward universal health coverage in ASEAN
159,fa674df56e2194fa3b4d2051a7fe80fd5e843e66,test,custom_license,1,7,15,213,FALSE,CLINICAL RESULTS OBTAINED IN CATTLE AND SWINE BY MEANS OF BIOLOGICAL IMMUNOSTIMULATORS*
160,5b34ff95646a7d1127a291315068bf8907e0d301,test,comm_use_subset,1,13,18,286,FALSE,Full-length genome sequences of porcine epidemic diarrhoea virus strain CV777; Use of NGS to analyse genomic and sub-genomic RNAs
161,a4e41dcddb7c0eb538defbf19602371176f1f97c,test,comm_use_subset,2,16,19,380,FALSE,Effect of human movement on airborne disease transmission in an airplane cabin: study using numerical modeling and quantitative risk analysis
162,a9c678f98875da168e7de9181cf521c2b84cdf4f,test,custom_license,1,9,14,219,FALSE,Reversible Unfolding of the Severe Acute Respiratory Syndrome Coronavirus Main Protease in Guanidinium Chloride
163,3178ce8195f3f42963e3bf058ef3932ee9743cb9,test,custom_license,2,10,17,235,FALSE,"Clematis montana lectin, a novel mannose-binding lectin from traditional Chinese medicine with antiviral and apoptosis-inducing activities"
164,36c129aaa051ff049a4d92fbf4f388e340a865c8,test,custom_license,1,10,14,194,TRUE,Mathematical Biology Parameter identification for a stochastic SEIRS epidemic model: case study influenza
165,57668f80ab3f9d3baefa122a5227c9280a20e9be,test,custom_license,1,8,17,299,FALSE,Genistein inhibits African swine fever virus replication in vitro by disrupting viral DNA synthesis
166,e753a660dac2e8d7f8605f925240cc68fbcba43d,test,custom_license,2,5,7,96,FALSE,E-health in the East Asian tigers
167,1af8d169cf2d572b46f2b94b1e83c66686973297,test,comm_use_subset,1,14,21,361,TRUE,A comprehensive in silico analysis of non-synonymous and regulatory SNPs of human MBL2 gene
168,100aeed17f62edd019f4ae59bc438d9c5b63e761,test,custom_license,5,27,42,695,FALSE,Received 11 August
169,83d150bdc1e4fdc24ecc74e0fd09d5fd7791cc65,test,comm_use_subset,1,7,12,133,FALSE,Distributed under Creative Commons CC-BY 4.0 Ficus septica plant extracts for treating Dengue virus in vitro
170,f16ce9da462d68d9d945c168154bcd7606cbb106,test,custom_license,1,5,5,85,FALSE,Low-pH-induced fusion of Vero cells infected with Junin virus
171,0660d9281c1607ca1ca9cb62dfa00b56f49ddee1,test,comm_use_subset,1,8,15,215,FALSE,Molecular Sciences The Last Ten Years of Advancements in Plant-Derived Recombinant Vaccines against Hepatitis B
172,e05b82e279e0d06b9959124c302a56e8a011e560,test,custom_license,1,3,5,75,FALSE,
173,2d8f5b4b46a2ba3e91d7c203d6c000e7b52bd1de,test,custom_license,2,3,6,70,FALSE,Detection of multiple respiratory viruses by real-time polymerase chain reaction in infants attending an outpatient clinic
174,b2c29cdaab86fa4c08d55727f244af36a228f1c0,test,custom_license,1,4,10,127,FALSE,Application of UPT-POCT in Anti-bioterrorism and Biosecurity
175,14328301c2e95a3befb3f4a4246c0741ec2e72d0,test,custom_license,3,12,30,435,FALSE,Handbook of Nanomaterials in Analytical Chemistry
176,682a9c91d32a70c08413f3c3f0daba54239c0af0,test,comm_use_subset,1,7,13,220,FALSE,Historical Epidemiology of the Second Cholera Pandemic: Relevance to Present Day Disease Dynamics
177,77580a5110b575f825e6f1fe1d4d7b4cf8ec9d41,test,custom_license,1,8,10,199,FALSE,Lipid rafts play an important role in the early stage of severe acute respiratory syndrome-coronavirus life cycle
178,e525b075d170cf15ddaf7f9b11f9de5f8ecaaf45,test,noncomm_use_subset,1,6,7,157,FALSE,Chiral zirconium quantum dots: A new class of nanocrystals for optical detection of coronavirus
179,360ab35f1a888c57572270161254de77913951be,test,comm_use_subset,2,15,30,411,FALSE,Stage of Gestation at Porcine Epidemic Diarrhea Virus Infection of Pregnant Swine Impacts Maternal Immunity and Lactogenic Immune Protection of Neonatal Suckling Piglets
180,4d872182302a82a44112df09c3ca01faa11b93d7,test,custom_license,1,3,3,61,FALSE,"Secondary Household Transmission of SARS, Singapore EMERGENCE OF SARS"
181,476e1466ff5fe6707b1607239d11d05f0b62c7ae,test,custom_license,3,18,28,517,FALSE,Competitive impact of the air ticket levy on the European airline market
182,1cd103df6fd6902257fc845417dfbf5a8a108b17,test,custom_license,1,5,10,130,FALSE,Detection of diarrheal viruses circulating in adult patients in Thailand
183,ccd9d892241a45bffb05312a124883339a8377fe,test,custom_license,1,7,11,176,FALSE,A direct isothermal amplification system adapted for rapid SNP genotyping of multifarious sample types
184,d11a76dee8f03c0def1b8b254af658b685252588,test,noncomm_use_subset,1,10,18,265,FALSE,"INQUIRY: The Journal of Health Care Organization, Provision, and Financing"
185,e745a55d651d2f45443c39ed949185d8f968500a,test,comm_use_subset,1,10,13,225,FALSE,Multiple Cis-acting elements modulate programmed -1 ribosomal frameshifting in Pea enation mosaic virus
186,a893fa259a03e4e5d416d5487c5c7be613e91e46,test,custom_license,4,11,20,267,FALSE,Human Papillomavirus Type 16 E6/E7-Specific Cytotoxic T Lymphocytes for Adoptive Immunotherapy of HPV-Associated Malignancies NIH Public Access $watermark-text $watermark-text $watermark-text
187,542b106ec41ab3b455349d38ebea1831c4f2eb5a,test,custom_license,1,10,14,223,FALSE,Resonant Cavity Imaging: A Means Toward High-Throughput Label-Free Protein Detection NIH Public Access
188,347209baac4ddbcc1533979d1a496128d7834f5e,test,comm_use_subset,3,14,17,264,FALSE,Public knowledge and preventive behavior during a large-scale Salmonella outbreak: results from an online survey in the Netherlands
189,f9897029a9c745e97a7fc2428d0399252528f67c,test,custom_license,1,8,13,183,FALSE,"Association between energy use and poor visibility in Hong Kong SAR, China"
190,93b3fcce1e0a7c9a82091bd832b1b3a286133679,test,comm_use_subset,3,14,18,326,FALSE,Influenza A Virus Nucleoprotein Exploits Hsp40 to Inhibit PKR Activation
191,437bea5da5cb27236b62f0b9118f54050e2b9746,test,custom_license,1,6,9,141,FALSE,MOLECULAR DETERMINANTS OF CORONAVIRUS MHV-INDUCED DEMYELINATION
192,e3d0d482ebd9a8ba81c254cc433f314142e72174,test,custom_license,1,6,10,140,FALSE,
193,fb21d026092146fa953db2a33f6730a4648d11e7,test,custom_license,2,9,15,227,FALSE,"Protein pZ alteration related to strain variation of infectious bronchitis virus, an avian Coronavirus"
194,2f516463f332a70a46e5157c6ce1030d0abc994d,test,biorxiv_medrxiv,2,8,10,218,FALSE,Analysis and Applications of Non-Adaptive and Adaptive Group Testing Methods for COVID-19
195,786149ed0bff6bb343a46fb03de4ae368987ca97,test,custom_license,1,3,5,107,FALSE,Pure Viral Sepsis Secondary to Community-Acquired Pneumonia in Adults: Risk and Prognostic Factors
196,1e663ac169e08ea023f1ef803175ef094eecd154,test,custom_license,1,10,16,242,FALSE,The effects of a celebrity suicide on suicide rates in Hong Kong
197,d80ebadc0c335da9a5c4fffa527690bf146e934d,test,comm_use_subset,4,10,14,238,FALSE,Rapid and sensitive real-time assay for the detection of respiratory syncytial virus using RT-SIBA??
198,d9d1928e12dca038ff13cd0188d9fdc10a0f560d,test,comm_use_subset,1,8,10,215,FALSE,cancers New Insights from Elucidating the Role of LMP1 in Nasopharyngeal Carcinoma
199,555726b9812179ac39b02b62d198934e0c200d72,test,custom_license,1,12,17,326,FALSE,Evaluation of a polymerase chain reaction-electrospray ionization time-of-flight mass spectrometry for the detection and subtyping of influenza viruses in respiratory specimens
200,7f67766814dbcedf511eafe5b6348d87d082815a,test,custom_license,4,15,20,268,FALSE,Polymorphisms in the Mannan-Binding Lectin Gene Are Not Associated with Questionnaire-Reported Respiratory Tract Infections in Children
201,27e9373516e9a1f67fbc5e8d85ef78c476ce6da8,test,custom_license,1,9,16,310,FALSE,Analysis of synonymous codon usage patterns in torque teno sus virus 1 (TTSuV1)
202,b5d28dc38b514a677cb0b1090f100ee4a62a8e40,test,custom_license,1,8,12,193,FALSE,A screen of the NIH Clinical Collection small molecule library identifies potential anti-coronavirus drugs
203,1c13866210926de8bb677b87457e8c0329553729,test,custom_license,4,12,33,542,TRUE,
204,396c98994ac34692a5fa7f8502fb33cebc54445a,test,biorxiv_medrxiv,1,8,8,169,FALSE,High risk of infection caused Posttraumatic Stress symptoms in individuals with poor sleep quality: A study on influence of Coronavirus disease (COVID-19) in China
205,4a1cdb80b4dbdc8ce0bede07d2ef5e47bf1274c9,test,biorxiv_medrxiv,2,16,19,346,TRUE,Estimating the size of COVID-19 epidemic outbreak
206,da2bc204c003c35a7edb72cd61a721d51392f1da,test,comm_use_subset,2,17,28,475,FALSE,cells Modulation of Autophagy for Controlling Immunity
207,c50d8102d5e703fcdc829585396d002de2bff8ce,test,custom_license,1,7,13,232,FALSE,Biosensors and rapid diagnostic tests on the frontier between analytical and clinical chemistry for biomolecular diagnosis of dengue disease: A review
208,5b80e43b1261e5998412a0976e64cabb01c8b121,test,comm_use_subset,1,8,11,212,TRUE,Rapid Identification of Seven Waterborne Exophiala Species by RCA DNA Padlock Probes
209,fae8f01ff5ef7b1737b60dfba0e183bdf482aaba,test,comm_use_subset,2,20,35,481,FALSE,Species-specific vulnerability of RanBP2 shaped the evolution of SIV as it transmitted in African apes
210,975d411fad24d1ecbc93c07a814b6fc42929bc0b,test,custom_license,1,11,17,236,FALSE,CD147 promotes IKK/I??B/NF-??B pathway to resist TNF-induced apoptosis in rheumatoid arthritis synovial fibroblasts
211,56b1fe4f2caed17c950576a545a762d8adc4473a,test,custom_license,2,11,15,233,FALSE,Essential covalent linkage between the chymotrypsin-like domain and the extra domain of the SARS-CoV main protease
212,db0761035838151a0b08a13888982ee36641b467,test,comm_use_subset,2,6,6,124,TRUE,The Complex Role of STAT3 in Viral Infections
213,720d81cbf900cfce68db61398f8c41f92f798314,test,comm_use_subset,1,8,17,256,FALSE,inflammatory Responses Regulating Alveolar ion Transport during Pulmonary infections
214,56cfb88bb72bcc91b183f7f8a91e02151c9a658d,test,custom_license,2,5,8,101,FALSE,High-Containment Pathogen Preparation in the Intensive Care Unit
215,cc954a90b7d4b595600da69a1afac9f8f0a7d075,test,custom_license,2,9,14,257,FALSE,Control of the PI3K/Akt pathway by porcine reproductive and respiratory syndrome virus
216,8bb0b0ba65268a27dfb2ecd6591fd970e3204371,test,custom_license,1,11,15,291,FALSE,Altered regulatory cytokine profiles in cases of pediatric respiratory syncytial virus infection
217,f533213ea544502d4d5aee4e6fabea7b1f0ceabc,test,comm_use_subset,1,10,14,197,FALSE,Synthetic sulfonated derivatives of poly (allylamine hydrochloride) as inhibitors of human metapneumovirus
218,4b3de92b03457bddd57edad106262751d712c528,test,comm_use_subset,3,16,34,514,FALSE,Molecular Sciences Reverse Genetics Approaches for the Development of Influenza Vaccines
219,5e61ffdbc474a1e93643cb4b72c2abde03065167,test,custom_license,1,7,10,299,FALSE,"x-(1H-1,2,3-triazol-1-yl)(polyhydroxy)alkylphosphonates as acyclic nucleotide analogues"
220,2ceb8c401218972f0054ec74556cfdecc1ffb652,test,comm_use_subset,2,15,32,409,FALSE,Analysis of the lung microbiota in dogs with Bordetella bronchiseptica infection and correlation with culture and quantitative polymerase chain reaction
221,7d301792a867c9978ec19acd7ed798c856b823e5,test,custom_license,1,8,10,163,FALSE,Characterization and evaluation of the pathogenicity of a natural recombinant transmissible gastroenteritis virus in China
222,8faf766a36e21ff43d3e3fec82247b34efdf2f44,test,custom_license,1,16,19,271,FALSE,"A rapid detection method for Vaccinia virus, the surrogate for smallpox virus"
223,62225d27e4dde54cadd3c7e8964d3ce236183962,test,custom_license,1,7,9,164,FALSE,Spatial Analysis of the 2008 Influenza Outbreak of Hong Kong
224,1004f64a208767e6203c97a6e1d515d298614370,test,custom_license,1,4,7,99,FALSE,Deletion of the A35 Gene from Modified Vaccinia Virus Ankara Increases Immunogenicity and Isotype Switching
225,6076d93f4758dcd7abbd556a446402b1e05e5bca,test,custom_license,1,8,16,232,FALSE,Investigation on ultrasound assisted extraction of saikosaponins from Radix Bupleuri
226,de79ddbf8cff4bf83533c1c991cf5640dab43ea5,test,comm_use_subset,1,9,15,221,FALSE,mRNA as novel technology for passive immunotherapy
227,8375539936b6724e16526afef18b9902fdbf97b6,test,custom_license,1,8,11,220,TRUE,Inhibition of porcine transmissible gastroenteritis virus infection in porcine kidney cells using short hairpin RNAs targeting the membrane gene
228,79eb83b8948c9bda2a9c29133f93431911c1b5a6,test,custom_license,1,5,8,141,FALSE,Rational Approaches to Immune Regulation Tumor immunotherapy Vaccinia
229,111c3fadae9ebcddb5cef8c388db2a8f3fb55532,test,custom_license,5,16,24,421,FALSE,pH-Dependent Lytic Peptides Discovered by Phage-Display ?€? NIH Public Access Author Manuscript
230,90662d7dc7b09e018829ae2bc13e167b218931d8,test,comm_use_subset,4,9,18,292,FALSE,Generation of potent neutralizing human monoclonal antibodies against cytomegalovirus infection from immune B cells
231,993455744cc4a2f23ca9ffd47e370d5659d6d57c,test,custom_license,3,9,12,126,FALSE,ROTAVIRUS INFECTIONS ASSOCIATED WITH DIARRHOEA IN CALVES IN EGYPT
232,75018f566c01dfbaafd1f80df054e769816eee08,test,custom_license,1,12,16,326,FALSE,Impact of multiplex respiratory virus testing on antimicrobial consumption in adults in acute care: a randomized clinical trial
233,3b69d402abfb10509e1518f2f2b38e8d8840f34e,test,noncomm_use_subset,1,7,12,203,FALSE,"Emerging Microbes and Infections (2012) 1, e46"
234,2494819e609831c7fb593af07a94e5c40d799f6c,test,custom_license,1,7,14,171,TRUE,Gap between tourism planning and implementation: A case of China
235,8e3673efd4b53eabbbe603faddc34a111de80484,test,custom_license,1,8,11,225,FALSE,Testing the modularity of the N-terminal amphipathic helix conserved in picornavirus 2C proteins and hepatitis C NS5A protein
236,57a3e8ebd6f29c8e8126ff652f6f79b1b8fbffc6,test,comm_use_subset,1,12,23,394,FALSE,Universal health coverage in 'One ASEAN': are migrants included?
237,63c9324f0d9297dca61f7f9997d7f1857d7e2a32,test,custom_license,1,2,3,73,FALSE,Principles and Practice of Cancer Infectious Diseases
238,3c7d045c73a10e8b81cc58d86d7cf5d144f83b1b,test,comm_use_subset,1,8,15,210,FALSE,Molecular Sciences Mechanistic Insight of Na/K-ATPase Signaling and HO-1 into Models of Obesity and Nonalcoholic Steatohepatitis
239,cf84ec15d01ae7b926a43fdca1973e00ebbfe79a,test,custom_license,1,4,11,167,TRUE,Big Data and Biodefense: Prospects and Pitfalls 15
240,981522ef754275741825463e00a635b5902264e8,test,custom_license,1,8,12,280,FALSE,
241,327803ba593def74cf64634bc148a46935a3dd10,test,comm_use_subset,4,11,22,342,FALSE,"Influenza-like illness outbreaks in nursing homes in Corsica, France, 2014-2015: epidemiological and molecular characterization"
242,aefd921eef67855fd84f460502e9e7277aeb92a1,test,comm_use_subset,1,13,24,362,TRUE,Collaboration between infection control and occupational health in three continents: a success story with international impact
243,6afffae2215078ac8cc1a671b221fce759392b0f,test,custom_license,4,9,10,179,FALSE,Relevance of feline interferon omega for clinical improvement and reduction of concurrent viral excretion in retrovirus infected cats from a rescue shelter q
244,69faaacdd695a0b0d366b8bb3b98a94ce3176085,test,custom_license,2,11,14,269,FALSE,Chapter 17 Design of Small Interfering RNAs for Antiviral Applications
245,34c52c3b6d91718e31a076c73b4e7e3fabde6509,test,custom_license,1,3,7,98,TRUE,Infections in Heart and Lung Transplant Recipients
246,97c8ea419efa5c8113bf3ff804b7ed14d4d2f5c3,test,custom_license,3,11,19,313,FALSE,
247,5066f32a688c4bdb646fee45651b34c1f2f3ab44,test,custom_license,1,5,7,165,FALSE,A review of viral diseases of the European wild boar: Effects of population dynamics and reservoir r?? le
248,0706374e8a8a5eaf3bff4d2555c0f0db11294755,test,comm_use_subset,1,12,17,266,FALSE,The Ethanol Extract from Lonicera japonica Thunb. Regresses Nonalcoholic Steatohepatitis in a Methionine-and Choline-Deficient Diet-Fed Animal Model
